CourseID,CourseName,CourseCategory,CourseLevel,TeacherID,TeacherName,CourseRating,Enrollments,Revenue
CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,TC00040,Kimberly Miller,3.93,97,0.0
CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,TC00046,Brent Walters,3.93,4,0.0
CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,TC00055,Alison Wilson,3.9300000000000006,5,0.0
CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,TC00059,Noah Stewart,3.93,6,0.0
CR00034,Data Encryption,Cybersecurity,Intermediate,TC00001,Leonard Montgomery,1.35,4,1577.04
CR00034,Data Encryption,Cybersecurity,Intermediate,TC00006,Rebecca Webb,1.35,5,1971.3
CR00034,Data Encryption,Cybersecurity,Intermediate,TC00012,Christopher Nelson,1.35,1,394.26
CR00034,Data Encryption,Cybersecurity,Intermediate,TC00031,Brenda Mercer,1.35,21,8279.46
CR00034,Data Encryption,Cybersecurity,Intermediate,TC00032,James Holder,1.35,5,1971.3
CR00034,Data Encryption,Cybersecurity,Intermediate,TC00040,Kimberly Miller,1.35,92,36271.92
CR00034,Data Encryption,Cybersecurity,Intermediate,TC00046,Brent Walters,1.35,5,1971.3
CR00034,Data Encryption,Cybersecurity,Intermediate,TC00055,Alison Wilson,1.35,8,3154.08
CR00034,Data Encryption,Cybersecurity,Intermediate,TC00059,Noah Stewart,1.35,9,3548.34
CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,TC00001,Leonard Montgomery,4.94,3,0.0
CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,TC00006,Rebecca Webb,4.94,7,0.0
CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,TC00012,Christopher Nelson,4.94,7,0.0
CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,TC00031,Brenda Mercer,4.94,30,0.0
CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,TC00032,James Holder,4.94,7,0.0
CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,TC00040,Kimberly Miller,4.94,103,0.0
CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,TC00046,Brent Walters,4.94,6,0.0
CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,TC00055,Alison Wilson,4.94,4,0.0
CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,TC00059,Noah Stewart,4.94,12,0.0
CR00036,Agile Project Management,Project Management,Beginner,TC00009,Alexander Tucker,4.68,4,0.0
CR00036,Agile Project Management,Project Management,Beginner,TC00014,Susan Randolph,4.68,11,0.0
CR00036,Agile Project Management,Project Management,Beginner,TC00018,Kari Pierce,4.68,20,0.0
CR00036,Agile Project Management,Project Management,Beginner,TC00040,Kimberly Miller,4.68,56,0.0
CR00036,Agile Project Management,Project Management,Beginner,TC00042,Yolanda Levine,4.68,57,0.0
CR00036,Agile Project Management,Project Management,Beginner,TC00043,John Williams,4.68,10,0.0
CR00036,Agile Project Management,Project Management,Beginner,TC00060,Benjamin Gray,4.68,19,0.0
CR00037,Scrum Essentials,Project Management,Intermediate,TC00009,Alexander Tucker,3.45,9,0.0
CR00037,Scrum Essentials,Project Management,Intermediate,TC00014,Susan Randolph,3.45,7,0.0
CR00037,Scrum Essentials,Project Management,Intermediate,TC00018,Kari Pierce,3.45,18,0.0
CR00037,Scrum Essentials,Project Management,Intermediate,TC00040,Kimberly Miller,3.45,50,0.0
CR00037,Scrum Essentials,Project Management,Intermediate,TC00042,Yolanda Levine,3.4500000000000006,41,0.0
CR00037,Scrum Essentials,Project Management,Intermediate,TC00043,John Williams,3.4500000000000006,12,0.0
CR00037,Scrum Essentials,Project Management,Intermediate,TC00060,Benjamin Gray,3.45,16,0.0
CR00038,Risk Management,Project Management,Intermediate,TC00009,Alexander Tucker,4.84,12,4111.32
CR00038,Risk Management,Project Management,Intermediate,TC00014,Susan Randolph,4.839999999999999,7,2398.27
CR00038,Risk Management,Project Management,Intermediate,TC00018,Kari Pierce,4.84,19,6509.59
CR00038,Risk Management,Project Management,Intermediate,TC00040,Kimberly Miller,4.84,54,18500.940000000002
CR00038,Risk Management,Project Management,Intermediate,TC00042,Yolanda Levine,4.84,50,17130.5
CR00038,Risk Management,Project Management,Intermediate,TC00043,John Williams,4.839999999999999,7,2398.27
CR00038,Risk Management,Project Management,Intermediate,TC00060,Benjamin Gray,4.84,9,3083.4900000000002
CR00039,Project Planning,Project Management,Advanced,TC00009,Alexander Tucker,1.23,10,3467.1
CR00039,Project Planning,Project Management,Advanced,TC00014,Susan Randolph,1.23,7,2426.97
CR00039,Project Planning,Project Management,Advanced,TC00018,Kari Pierce,1.23,19,6587.49
CR00039,Project Planning,Project Management,Advanced,TC00040,Kimberly Miller,1.23,42,14561.82
CR00039,Project Planning,Project Management,Advanced,TC00042,Yolanda Levine,1.23,63,21842.73
CR00039,Project Planning,Project Management,Advanced,TC00043,John Williams,1.23,9,3120.39
CR00039,Project Planning,Project Management,Advanced,TC00060,Benjamin Gray,1.23,17,5894.07
CR00040,Leadership in Projects,Project Management,Beginner,TC00009,Alexander Tucker,1.51,4,1311.96
CR00040,Leadership in Projects,Project Management,Beginner,TC00014,Susan Randolph,1.51,15,4919.85
CR00040,Leadership in Projects,Project Management,Beginner,TC00018,Kari Pierce,1.51,13,4263.87
CR00040,Leadership in Projects,Project Management,Beginner,TC00040,Kimberly Miller,1.5100000000000002,57,18695.43
CR00040,Leadership in Projects,Project Management,Beginner,TC00042,Yolanda Levine,1.51,55,18039.45
CR00040,Leadership in Projects,Project Management,Beginner,TC00043,John Williams,1.51,10,3279.9
CR00040,Leadership in Projects,Project Management,Beginner,TC00060,Benjamin Gray,1.51,20,6559.8
CR00041,Financial Accounting,Finance,Beginner,TC00005,David Williams,2.47,5,269.3
CR00041,Financial Accounting,Finance,Beginner,TC00023,Robert Mack,2.47,15,807.9
CR00041,Financial Accounting,Finance,Beginner,TC00037,Debra Escobar,2.47,16,861.76
CR00041,Financial Accounting,Finance,Beginner,TC00039,Elizabeth Bishop,2.47,5,269.3
CR00041,Financial Accounting,Finance,Beginner,TC00040,Kimberly Miller,2.47,68,3662.48
CR00041,Financial Accounting,Finance,Beginner,TC00042,Yolanda Levine,2.47,48,2585.2799999999997
CR00041,Financial Accounting,Finance,Beginner,TC00044,Barbara Maynard,2.47,8,430.88
CR00041,Financial Accounting,Finance,Beginner,TC00048,Theresa Gonzalez,2.47,1,53.86
CR00042,Investment Strategies,Finance,Intermediate,TC00005,David Williams,4.1,5,0.0
CR00042,Investment Strategies,Finance,Intermediate,TC00023,Robert Mack,4.1,19,0.0
CR00042,Investment Strategies,Finance,Intermediate,TC00037,Debra Escobar,4.1,30,0.0
CR00042,Investment Strategies,Finance,Intermediate,TC00039,Elizabeth Bishop,4.1,9,0.0
CR00042,Investment Strategies,Finance,Intermediate,TC00040,Kimberly Miller,4.1,48,0.0
CR00042,Investment Strategies,Finance,Intermediate,TC00042,Yolanda Levine,4.1,49,0.0
CR00042,Investment Strategies,Finance,Intermediate,TC00044,Barbara Maynard,4.1,19,0.0
CR00042,Investment Strategies,Finance,Intermediate,TC00048,Theresa Gonzalez,4.1,4,0.0
CR00043,Corporate Finance,Finance,Beginner,TC00005,David Williams,4.14,4,0.0
CR00043,Corporate Finance,Finance,Beginner,TC00023,Robert Mack,4.14,18,0.0
CR00043,Corporate Finance,Finance,Beginner,TC00037,Debra Escobar,4.14,18,0.0
CR00043,Corporate Finance,Finance,Beginner,TC00039,Elizabeth Bishop,4.14,8,0.0
CR00043,Corporate Finance,Finance,Beginner,TC00040,Kimberly Miller,4.14,65,0.0
CR00043,Corporate Finance,Finance,Beginner,TC00042,Yolanda Levine,4.14,49,0.0
CR00043,Corporate Finance,Finance,Beginner,TC00044,Barbara Maynard,4.14,10,0.0
CR00043,Corporate Finance,Finance,Beginner,TC00048,Theresa Gonzalez,4.14,10,0.0
CR00044,Personal Finance,Finance,Intermediate,TC00005,David Williams,2.75,3,357.12
CR00044,Personal Finance,Finance,Intermediate,TC00023,Robert Mack,2.75,13,1547.52
CR00044,Personal Finance,Finance,Intermediate,TC00037,Debra Escobar,2.75,26,3095.04
CR00044,Personal Finance,Finance,Intermediate,TC00040,Kimberly Miller,2.75,55,6547.200000000001
CR00044,Personal Finance,Finance,Intermediate,TC00042,Yolanda Levine,2.75,52,6190.08
CR00044,Personal Finance,Finance,Intermediate,TC00044,Barbara Maynard,2.75,10,1190.4
CR00044,Personal Finance,Finance,Intermediate,TC00048,Theresa Gonzalez,2.75,2,238.08
CR00045,Financial Modeling,Finance,Advanced,TC00005,David Williams,1.59,13,0.0
CR00045,Financial Modeling,Finance,Advanced,TC00023,Robert Mack,1.59,9,0.0
CR00045,Financial Modeling,Finance,Advanced,TC00037,Debra Escobar,1.59,21,0.0
CR00045,Financial Modeling,Finance,Advanced,TC00039,Elizabeth Bishop,1.59,3,0.0
CR00045,Financial Modeling,Finance,Advanced,TC00040,Kimberly Miller,1.59,60,0.0
CR00045,Financial Modeling,Finance,Advanced,TC00042,Yolanda Levine,1.59,51,0.0
CR00045,Financial Modeling,Finance,Advanced,TC00044,Barbara Maynard,1.59,14,0.0
CR00045,Financial Modeling,Finance,Advanced,TC00048,Theresa Gonzalez,1.59,1,0.0
CR00046,AI for Beginners,Artificial Intelligence,Beginner,TC00011,Carol Edwards,1.2,6,1488.6
CR00046,AI for Beginners,Artificial Intelligence,Beginner,TC00027,Laurie Michael,1.2,21,5210.099999999999
CR00046,AI for Beginners,Artificial Intelligence,Beginner,TC00029,David Webb,1.2,4,992.4
CR00046,AI for Beginners,Artificial Intelligence,Beginner,TC00030,David Aguirre,1.2,5,1240.5
CR00046,AI for Beginners,Artificial Intelligence,Beginner,TC00040,Kimberly Miller,1.2,49,12156.9
CR00046,AI for Beginners,Artificial Intelligence,Beginner,TC00041,Kevin Simpson,1.2,5,1240.5
CR00046,AI for Beginners,Artificial Intelligence,Beginner,TC00042,Yolanda Levine,1.2,43,10668.3
CR00046,AI for Beginners,Artificial Intelligence,Beginner,TC00054,Shelby Patrick,1.2,7,1736.7
CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,TC00011,Carol Edwards,2.68,12,1075.08
CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,TC00027,Laurie Michael,2.68,23,2060.57
CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,TC00029,David Webb,2.68,10,895.9000000000001
CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,TC00030,David Aguirre,2.68,11,985.49
CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,TC00040,Kimberly Miller,2.68,47,4210.7300000000005
CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,TC00041,Kevin Simpson,2.68,7,627.13
CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,TC00042,Yolanda Levine,2.68,51,4569.09
CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,TC00054,Shelby Patrick,2.68,5,447.95000000000005
CR00048,AI Ethics,Artificial Intelligence,Beginner,TC00011,Carol Edwards,3.64,6,0.0
CR00048,AI Ethics,Artificial Intelligence,Beginner,TC00027,Laurie Michael,3.64,27,0.0
CR00048,AI Ethics,Artificial Intelligence,Beginner,TC00029,David Webb,3.64,11,0.0
CR00048,AI Ethics,Artificial Intelligence,Beginner,TC00030,David Aguirre,3.64,3,0.0
CR00048,AI Ethics,Artificial Intelligence,Beginner,TC00040,Kimberly Miller,3.64,51,0.0
CR00048,AI Ethics,Artificial Intelligence,Beginner,TC00041,Kevin Simpson,3.64,11,0.0
CR00048,AI Ethics,Artificial Intelligence,Beginner,TC00042,Yolanda Levine,3.64,67,0.0
CR00048,AI Ethics,Artificial Intelligence,Beginner,TC00054,Shelby Patrick,3.6399999999999997,10,0.0
CR00049,Deep Learning,Artificial Intelligence,Intermediate,TC00011,Carol Edwards,3.11,8,3324.08
CR00049,Deep Learning,Artificial Intelligence,Intermediate,TC00027,Laurie Michael,3.1100000000000003,21,8725.71
CR00049,Deep Learning,Artificial Intelligence,Intermediate,TC00029,David Webb,3.11,10,4155.1
CR00049,Deep Learning,Artificial Intelligence,Intermediate,TC00030,David Aguirre,3.11,8,3324.08
CR00049,Deep Learning,Artificial Intelligence,Intermediate,TC00040,Kimberly Miller,3.11,39,16204.89
CR00049,Deep Learning,Artificial Intelligence,Intermediate,TC00041,Kevin Simpson,3.11,10,4155.1
CR00049,Deep Learning,Artificial Intelligence,Intermediate,TC00042,Yolanda Levine,3.11,60,24930.6
CR00049,Deep Learning,Artificial Intelligence,Intermediate,TC00054,Shelby Patrick,3.11,7,2908.5699999999997
CR00050,Computer Vision,Artificial Intelligence,Beginner,TC00011,Carol Edwards,4.55,7,3436.2999999999997
CR00050,Computer Vision,Artificial Intelligence,Beginner,TC00027,Laurie Michael,4.55,27,13254.3
CR00050,Computer Vision,Artificial Intelligence,Beginner,TC00029,David Webb,4.55,10,4909.0
CR00050,Computer Vision,Artificial Intelligence,Beginner,TC00030,David Aguirre,4.55,10,4909.0
CR00050,Computer Vision,Artificial Intelligence,Beginner,TC00040,Kimberly Miller,4.55,54,26508.6
CR00050,Computer Vision,Artificial Intelligence,Beginner,TC00041,Kevin Simpson,4.55,7,3436.2999999999997
CR00050,Computer Vision,Artificial Intelligence,Beginner,TC00042,Yolanda Levine,4.55,48,23563.199999999997
CR00050,Computer Vision,Artificial Intelligence,Beginner,TC00054,Shelby Patrick,4.55,11,5399.9
CR00051,HTML & CSS,Web Development,Advanced,TC00001,Leonard Montgomery,1.3,3,113.67
CR00051,HTML & CSS,Web Development,Advanced,TC00005,David Williams,1.3,2,75.78
CR00051,HTML & CSS,Web Development,Advanced,TC00006,Rebecca Webb,1.3,2,75.78
CR00051,HTML & CSS,Web Development,Advanced,TC00013,Brian Carrillo,1.3,1,37.89
CR00051,HTML & CSS,Web Development,Advanced,TC00015,John Armstrong,1.3,1,37.89
CR00051,HTML & CSS,Web Development,Advanced,TC00025,Justin Pham,1.3,2,75.78
CR00051,HTML & CSS,Web Development,Advanced,TC00026,Patrick Wilson,1.3,3,113.67
CR00051,HTML & CSS,Web Development,Advanced,TC00029,David Webb,1.3,1,37.89
CR00051,HTML & CSS,Web Development,Advanced,TC00030,David Aguirre,1.3,1,37.89
CR00051,HTML & CSS,Web Development,Advanced,TC00032,James Holder,1.3,1,37.89
CR00051,HTML & CSS,Web Development,Advanced,TC00034,Brandon Dawson,1.3,8,303.12
CR00051,HTML & CSS,Web Development,Advanced,TC00035,Sharon Jackson,1.3,1,37.89
CR00051,HTML & CSS,Web Development,Advanced,TC00040,Kimberly Miller,1.3,48,1818.72
CR00051,HTML & CSS,Web Development,Advanced,TC00042,Yolanda Levine,1.3,54,2046.06
CR00051,HTML & CSS,Web Development,Advanced,TC00045,Emily Gutierrez,1.3,10,378.9
CR00051,HTML & CSS,Web Development,Advanced,TC00048,Theresa Gonzalez,1.3,3,113.67
CR00051,HTML & CSS,Web Development,Advanced,TC00049,Valerie Wiley,1.3,1,37.89
CR00051,HTML & CSS,Web Development,Advanced,TC00052,Susan Johnson,1.3,1,37.89
CR00051,HTML & CSS,Web Development,Advanced,TC00057,Brittany Scott,1.3,1,37.89
CR00051,HTML & CSS,Web Development,Advanced,TC00058,Andrew Anderson,1.3,27,1023.03
CR00052,JavaScript Mastery,Web Development,Beginner,TC00005,David Williams,2.2,1,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00015,John Armstrong,2.2,1,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00019,Tommy Haynes,2.2,2,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00025,Justin Pham,2.2,11,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00026,Patrick Wilson,2.2,6,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00032,James Holder,2.2,2,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00034,Brandon Dawson,2.2,3,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00040,Kimberly Miller,2.2,40,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00042,Yolanda Levine,2.2,50,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00045,Emily Gutierrez,2.2,6,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00048,Theresa Gonzalez,2.2,1,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00049,Valerie Wiley,2.2,1,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00057,Brittany Scott,2.2,1,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00058,Andrew Anderson,2.2,28,0.0
CR00052,JavaScript Mastery,Web Development,Beginner,TC00060,Benjamin Gray,2.2,1,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00006,Rebecca Webb,2.67,1,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00019,Tommy Haynes,2.67,1,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00020,Tara Reynolds,2.67,1,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00025,Justin Pham,2.67,3,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00026,Patrick Wilson,2.67,10,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00029,David Webb,2.67,3,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00030,David Aguirre,2.67,2,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00034,Brandon Dawson,2.67,8,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00035,Sharon Jackson,2.67,1,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00039,Elizabeth Bishop,2.67,1,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00040,Kimberly Miller,2.67,52,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00042,Yolanda Levine,2.67,42,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00045,Emily Gutierrez,2.67,11,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00050,Alexander Williams,2.67,1,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00052,Susan Johnson,2.67,1,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00058,Andrew Anderson,2.67,24,0.0
CR00053,React for Beginners,Web Development,Advanced,TC00060,Benjamin Gray,2.67,1,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00013,Brian Carrillo,3.32,2,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00015,John Armstrong,3.32,2,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00019,Tommy Haynes,3.32,2,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00020,Tara Reynolds,3.32,1,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00025,Justin Pham,3.32,6,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00026,Patrick Wilson,3.32,8,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00029,David Webb,3.32,2,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00032,James Holder,3.32,1,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00034,Brandon Dawson,3.32,8,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00035,Sharon Jackson,3.32,1,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00039,Elizabeth Bishop,3.32,2,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00040,Kimberly Miller,3.32,48,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00042,Yolanda Levine,3.32,57,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00045,Emily Gutierrez,3.32,2,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00048,Theresa Gonzalez,3.32,1,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00049,Valerie Wiley,3.32,3,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00050,Alexander Williams,3.32,1,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00052,Susan Johnson,3.32,2,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00057,Brittany Scott,3.32,1,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00058,Andrew Anderson,3.32,26,0.0
CR00054,Backend Development with Node.js,Web Development,Beginner,TC00060,Benjamin Gray,3.32,2,0.0
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00001,Leonard Montgomery,4.74,1,57.32
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00005,David Williams,4.74,1,57.32
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00015,John Armstrong,4.74,1,57.32
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00020,Tara Reynolds,4.74,3,171.96
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00025,Justin Pham,4.74,5,286.6
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00026,Patrick Wilson,4.74,8,458.56
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00029,David Webb,4.74,1,57.32
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00032,James Holder,4.74,2,114.64
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00034,Brandon Dawson,4.74,6,343.92
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00040,Kimberly Miller,4.74,61,3496.52
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00042,Yolanda Levine,4.74,49,2808.68
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00045,Emily Gutierrez,4.74,6,343.92
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00048,Theresa Gonzalez,4.74,1,57.32
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00049,Valerie Wiley,4.74,4,229.28
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00050,Alexander Williams,4.74,2,114.64
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00052,Susan Johnson,4.74,2,114.64
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00057,Brittany Scott,4.74,2,114.64
CR00055,Full-Stack Web Development,Web Development,Advanced,TC00058,Andrew Anderson,4.74,23,1318.36
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00002,Jill Day,3.15,15,3185.85
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00013,Brian Carrillo,3.15,2,424.78
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00017,Brian Perez,3.15,4,849.56
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00019,Tommy Haynes,3.15,3,637.17
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00020,Tara Reynolds,3.15,2,424.78
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00022,John Holmes,3.15,2,424.78
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00024,Michael Kim,3.1499999999999995,13,2761.0699999999997
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00035,Sharon Jackson,3.15,3,637.17
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00036,Brenda Mclean,3.15,5,1061.9499999999998
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00038,Jeffrey Clark,3.15,9,1911.5099999999998
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00040,Kimberly Miller,3.15,43,9132.769999999999
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00042,Yolanda Levine,3.15,46,9769.939999999999
CR00056,Google Ads Mastery,Digital Marketing,Advanced,TC00050,Alexander Williams,3.15,1,212.39
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00002,Jill Day,3.8899999999999997,9,1596.06
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00013,Brian Carrillo,3.89,2,354.68
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00017,Brian Perez,3.89,2,354.68
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00019,Tommy Haynes,3.89,1,177.34
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00020,Tara Reynolds,3.89,1,177.34
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00022,John Holmes,3.89,6,1064.04
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00024,Michael Kim,3.89,12,2128.08
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00035,Sharon Jackson,3.89,7,1241.38
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00036,Brenda Mclean,3.89,6,1064.04
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00038,Jeffrey Clark,3.89,8,1418.72
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00040,Kimberly Miller,3.89,45,7980.3
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00042,Yolanda Levine,3.89,37,6561.58
CR00057,SEO for E-commerce,Digital Marketing,Advanced,TC00050,Alexander Williams,3.89,4,709.36
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00002,Jill Day,4.44,15,0.0
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00013,Brian Carrillo,4.44,3,0.0
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00017,Brian Perez,4.44,11,0.0
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00019,Tommy Haynes,4.44,5,0.0
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00020,Tara Reynolds,4.44,4,0.0
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00022,John Holmes,4.44,6,0.0
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00024,Michael Kim,4.44,10,0.0
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00035,Sharon Jackson,4.44,5,0.0
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00036,Brenda Mclean,4.44,3,0.0
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00038,Jeffrey Clark,4.44,8,0.0
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00040,Kimberly Miller,4.44,61,0.0
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00042,Yolanda Levine,4.44,61,0.0
CR00058,Social Media Strategy,Digital Marketing,Beginner,TC00050,Alexander Williams,4.44,2,0.0
CR00059,Affiliate Marketing,Digital Marketing,Intermediate,TC00002,Jill Day,4.66,16,0.0
CR00059,Affiliate Marketing,Digital Marketing,Intermediate,TC00013,Brian Carrillo,4.66,3,0.0
CR00059,Affiliate Marketing,Digital Marketing,Intermediate,TC00017,Brian Perez,4.66,5,0.0
CR00059,Affiliate Marketing,Digital Marketing,Intermediate,TC00019,Tommy Haynes,4.66,3,0.0
CR00059,Affiliate Marketing,Digital Marketing,Intermediate,TC00020,Tara Reynolds,4.66,3,0.0
CR00059,Affiliate Marketing,Digital Marketing,Intermediate,TC00022,John Holmes,4.66,9,0.0
CR00059,Affiliate Marketing,Digital Marketing,Intermediate,TC00024,Michael Kim,4.66,9,0.0
CR00059,Affiliate Marketing,Digital Marketing,Intermediate,TC00035,Sharon Jackson,4.66,6,0.0
CR00059,Affiliate Marketing,Digital Marketing,Intermediate,TC00036,Brenda Mclean,4.66,9,0.0
CR00059,Affiliate Marketing,Digital Marketing,Intermediate,TC00038,Jeffrey Clark,4.66,10,0.0
CR00059,Affiliate Marketing,Digital Marketing,Intermediate,TC00040,Kimberly Miller,4.66,44,0.0
CR00059,Affiliate Marketing,Digital Marketing,Intermediate,TC00042,Yolanda Levine,4.66,44,0.0
CR00060,Content Creation,Digital Marketing,Beginner,TC00002,Jill Day,2.14,7,0.0
CR00060,Content Creation,Digital Marketing,Beginner,TC00013,Brian Carrillo,2.14,1,0.0
CR00060,Content Creation,Digital Marketing,Beginner,TC00017,Brian Perez,2.14,7,0.0
CR00060,Content Creation,Digital Marketing,Beginner,TC00019,Tommy Haynes,2.14,7,0.0
